event_id,sampledate,region,dfozone,sample_site,latitude,longitude,source
scfs_691.0,2021-04-25,Broughton Archipelago,3_3,Burdwood,50.7863,-126.5014,Salmon Coast Field Station / Raincoast Research
scfs_692.0,2021-04-25,Broughton Archipelago,3_3,Wicklow,50.7879,-126.6783,Salmon Coast Field Station / Raincoast Research
scfs_693.0,2021-04-30,Broughton Archipelago,3_3,Glacier,50.8446666667,-126.3015,Salmon Coast Field Station / Raincoast Research
scfs_694.0,2021-04-30,Broughton Archipelago,3_3,Burdwood,50.7858666667,-126.5022,Salmon Coast Field Station / Raincoast Research
scfs_695.0,2021-04-30,Broughton Archipelago,3_3,Wicklow,50.7865,-126.6791,Salmon Coast Field Station / Raincoast Research
scfs_696.0,2021-05-07,Broughton Archipelago,3_3,Glacier,50.8476833333,-126.30935,Salmon Coast Field Station / Raincoast Research
scfs_697.0,2021-05-07,Broughton Archipelago,3_3,Burdwood,50.7861333333,-126.5013,Salmon Coast Field Station / Raincoast Research
scfs_698.0,2021-05-07,Broughton Archipelago,3_3,Wicklow,50.7870666667,-126.6808333333,Salmon Coast Field Station / Raincoast Research
scfs_699.0,2021-05-17,Broughton Archipelago,3_3,Glacier,50.8475333333,-126.3088666667,Salmon Coast Field Station / Raincoast Research
scfs_700.0,2021-05-17,Broughton Archipelago,3_3,Burdwood,50.7859666667,-126.5026333333,Salmon Coast Field Station / Raincoast Research
scfs_701.0,2021-05-17,Broughton Archipelago,3_3,Wicklow,50.78796667,-126.67901667,Salmon Coast Field Station / Raincoast Research
scfs_702.0,2021-05-23,Broughton Archipelago,3_3,Glacier,50.84755,-126.30915,Salmon Coast Field Station / Raincoast Research
scfs_703.0,2021-05-22,Broughton Archipelago,3_3,Burdwood,50.7862,-126.50163333,Salmon Coast Field Station / Raincoast Research
scfs_704.0,2021-05-22,Broughton Archipelago,3_3,Wicklow,50.78706667,-126.67751667,Salmon Coast Field Station / Raincoast Research
scfs_705.0,2021-05-27,Broughton Archipelago,3_3,Glacier,50.84741667,-126.30938333,Salmon Coast Field Station / Raincoast Research
scfs_706.0,2021-05-27,Broughton Archipelago,3_3,Burdwood,50.78573333,-126.50301667,Salmon Coast Field Station / Raincoast Research
scfs_707.0,2021-05-28,Broughton Archipelago,3_3,Wicklow,50.78791667,-126.67916667,Salmon Coast Field Station / Raincoast Research
scfs_708.0,2021-06-04,Broughton Archipelago,3_3,Glacier,50.84653333,-126.30828333,Salmon Coast Field Station / Raincoast Research
scfs_709.0,2021-06-03,Broughton Archipelago,3_3,Burdwood,50.78543333,-126.5016,Salmon Coast Field Station / Raincoast Research
scfs_710.0,2021-06-03,Broughton Archipelago,3_3,Wicklow,50.78788333,-126.6766,Salmon Coast Field Station / Raincoast Research
scfs_711.0,2021-06-09,Broughton Archipelago,3_3,Glacier,50.84686667,-126.30923333,Salmon Coast Field Station / Raincoast Research
scfs_712.0,2021-06-09,Broughton Archipelago,3_3,Burdwood,50.786,-126.50305,Salmon Coast Field Station / Raincoast Research
scfs_713.0,2021-06-09,Broughton Archipelago,3_3,Wicklow,50.78678333,-126.68093333,Salmon Coast Field Station / Raincoast Research
scfs_714.0,2021-06-18,Broughton Archipelago,3_3,Glacier,50.84448333,-126.30176667,Salmon Coast Field Station / Raincoast Research
scfs_715.0,2021-06-18,Broughton Archipelago,3_3,Burdwood,50.79268333,-126.48041667,Salmon Coast Field Station / Raincoast Research
scfs_716.0,2021-06-18,Broughton Archipelago,3_3,Wicklow,50.78785,-126.67658333,Salmon Coast Field Station / Raincoast Research
scfs_717.0,2021-06-25,Broughton Archipelago,3_3,Glacier,50.84761667,-126.30878333,Salmon Coast Field Station / Raincoast Research
scfs_718.0,2021-06-25,Broughton Archipelago,3_3,Burdwood,50.78571667,-126.50165,Salmon Coast Field Station / Raincoast Research
scfs_719.0,2021-06-25,Broughton Archipelago,3_3,Wicklow,50.78701667,-126.68036667,Salmon Coast Field Station / Raincoast Research
scfs_720.0,2021-07-02,Broughton Archipelago,3_3,Glacier,50.84775,-126.30543333,Salmon Coast Field Station / Raincoast Research
scfs_721.0,2021-07-02,Broughton Archipelago,3_3,Burdwood,50.80268333,-126.4558,Salmon Coast Field Station / Raincoast Research
scfs_722.0,2021-07-02,Broughton Archipelago,3_3,Wicklow,50.78708333,-126.68033333,Salmon Coast Field Station / Raincoast Research
scfs_723.0,2022-04-01,Broughton Archipelago,3_3,Glacier,50.84716667,-126.30903333,Salmon Coast Field Station / Raincoast Research
scfs_724.0,2022-04-01,Broughton Archipelago,3_3,Burdwood,50.78576667,-126.50138333,Salmon Coast Field Station / Raincoast Research
scfs_725.0,2022-04-01,Broughton Archipelago,3_3,Wicklow,50.78791667,-126.67851667,Salmon Coast Field Station / Raincoast Research
scfs_726.0,2022-04-07,Broughton Archipelago,3_3,Glacier,50.8473333333333,-126.309033333333,Salmon Coast Field Station / Raincoast Research
scfs_727.0,2022-04-07,Broughton Archipelago,3_3,Burdwood,50.7930833333333,-126.48505,Salmon Coast Field Station / Raincoast Research
scfs_728.0,2022-04-07,Broughton Archipelago,3_3,Wicklow,50.78785,-126.678516666667,Salmon Coast Field Station / Raincoast Research
scfs_729.0,2022-04-15,Broughton Archipelago,3_3,Glacier,50.8475833333333,-126.308666666667,Salmon Coast Field Station / Raincoast Research
scfs_730.0,2022-04-15,Broughton Archipelago,3_3,Burdwood,50.7861666666667,-126.501733333333,Salmon Coast Field Station / Raincoast Research
scfs_731.0,2022-04-15,Broughton Archipelago,3_3,Wicklow,50.7827333333333,-126.703616666667,Salmon Coast Field Station / Raincoast Research
scfs_732.0,2022-04-22,Broughton Archipelago,3_3,Glacier,50.8459166666667,-126.307083333333,Salmon Coast Field Station / Raincoast Research
scfs_733.0,2022-04-22,Broughton Archipelago,3_3,Burdwood,50.7860833333333,-126.502116666667,Salmon Coast Field Station / Raincoast Research
scfs_734.0,2022-04-22,Broughton Archipelago,3_3,Wicklow,50.7879666666667,-126.678216666667,Salmon Coast Field Station / Raincoast Research
scfs_735.0,2022-04-28,Broughton Archipelago,3_3,Glacier,50.8475833333333,-126.308783333333,Salmon Coast Field Station / Raincoast Research
scfs_736.0,2022-04-28,Broughton Archipelago,3_3,Burdwood,50.7861333333333,-126.5014,Salmon Coast Field Station / Raincoast Research
scfs_737.0,2022-04-28,Broughton Archipelago,3_3,Wicklow,50.7881166666667,-126.678366666667,Salmon Coast Field Station / Raincoast Research
scfs_738.0,2022-05-05,Broughton Archipelago,3_3,Glacier,50.847598,-126.308909,Salmon Coast Field Station / Raincoast Research
scfs_739.0,2022-05-05,Broughton Archipelago,3_3,Burdwood,50.786,-126.501766666667,Salmon Coast Field Station / Raincoast Research
scfs_740.0,2022-05-05,Broughton Archipelago,3_3,Wicklow,50.7866666666667,-126.675533333333,Salmon Coast Field Station / Raincoast Research
scfs_741.0,2022-05-15,Broughton Archipelago,3_3,Glacier,50.84725,-126.309333333333,Salmon Coast Field Station / Raincoast Research
scfs_742.0,2022-05-14,Broughton Archipelago,3_3,Burdwood,50.7859833333333,-126.5013,Salmon Coast Field Station / Raincoast Research
scfs_743.0,2022-05-14,Broughton Archipelago,3_3,Wicklow,50.7881166666667,-126.677116666667,Salmon Coast Field Station / Raincoast Research
scfs_744.0,2022-05-19,Broughton Archipelago,3_3,Glacier,50.8473333333333,-126.309316666667,Salmon Coast Field Station / Raincoast Research
scfs_745.0,2022-05-19,Broughton Archipelago,3_3,Burdwood,50.7861833333333,-126.501716666667,Salmon Coast Field Station / Raincoast Research
scfs_746.0,2022-05-19,Broughton Archipelago,3_3,Wicklow,50.7862666666667,-126.675516666667,Salmon Coast Field Station / Raincoast Research
scfs_747.0,2022-05-25,Broughton Archipelago,3_3,Glacier,50.8473166666667,-126.3096,Salmon Coast Field Station / Raincoast Research
scfs_748.0,2022-05-25,Broughton Archipelago,3_3,Burdwood,50.7858333333333,-126.5017,Salmon Coast Field Station / Raincoast Research
scfs_749.0,2022-05-25,Broughton Archipelago,3_3,Wicklow,50.7862333333333,-126.689233333333,Salmon Coast Field Station / Raincoast Research
scfs_750.0,2022-06-02,Broughton Archipelago,3_3,Glacier,50.8471666666667,-126.308933333333,Salmon Coast Field Station / Raincoast Research
scfs_751.0,2022-06-02,Broughton Archipelago,3_3,Burdwood,50.7861333333333,-126.502166666667,Salmon Coast Field Station / Raincoast Research
scfs_752.0,2022-06-02,Broughton Archipelago,3_3,Wicklow,50.7864166666667,-126.675216666667,Salmon Coast Field Station / Raincoast Research
scfs_753.0,2022-06-10,Broughton Archipelago,3_3,Glacier,50.8474,-126.309233333333,Salmon Coast Field Station / Raincoast Research
scfs_754.0,2022-06-10,Broughton Archipelago,3_3,Burdwood,50.7859333333333,-126.503016666667,Salmon Coast Field Station / Raincoast Research
scfs_755.0,2022-06-10,Broughton Archipelago,3_3,Wicklow,50.7865666666667,-126.675883333333,Salmon Coast Field Station / Raincoast Research
scfs_756.0,2022-06-16,Broughton Archipelago,3_3,Glacier,50.8475,-126.30905,Salmon Coast Field Station / Raincoast Research
scfs_757.0,2022-06-16,Broughton Archipelago,3_3,Burdwood,50.7859833333333,-126.503266666667,Salmon Coast Field Station / Raincoast Research
scfs_758.0,2022-06-16,Broughton Archipelago,3_3,Wicklow,50.78655,-126.679333333333,Salmon Coast Field Station / Raincoast Research
scfs_759.0,2022-06-23,Broughton Archipelago,3_3,Glacier,50.8474833333333,-126.308933333333,Salmon Coast Field Station / Raincoast Research
scfs_760.0,2022-06-23,Broughton Archipelago,3_3,Burdwood,50.7861166666667,-126.50175,Salmon Coast Field Station / Raincoast Research
scfs_761.0,2022-06-23,Broughton Archipelago,3_3,Wicklow,50.7879666666667,-126.67835,Salmon Coast Field Station / Raincoast Research
scfs_762.0,2022-06-30,Broughton Archipelago,3_3,Glacier,50.8474166666667,-126.309116666667,Salmon Coast Field Station / Raincoast Research
scfs_763.0,2022-06-30,Broughton Archipelago,3_3,Burdwood,50.7859833333333,-126.50135,Salmon Coast Field Station / Raincoast Research
scfs_764.0,2022-06-30,Broughton Archipelago,3_3,Wicklow,50.7875,-126.676866666667,Salmon Coast Field Station / Raincoast Research
scfs_765.0,2022-07-09,Broughton Archipelago,3_3,Glacier,50.8496166666667,-126.324933333333,Salmon Coast Field Station / Raincoast Research
scfs_766.0,2022-07-09,Broughton Archipelago,3_3,Burdwood,50.785921,-126.502016,Salmon Coast Field Station / Raincoast Research
scfs_767.0,2022-07-09,Broughton Archipelago,3_3,Wicklow,50.7864,-126.684,Salmon Coast Field Station / Raincoast Research
scfs_768.0,2023-04-03,Broughton Archipelago,3_3,Glacier,50.8476,-126.30905,Salmon Coast Field Station / Raincoast Research
scfs_769.0,2023-04-03,Broughton Archipelago,3_3,Burdwood,50.7861,-126.501516666667,Salmon Coast Field Station / Raincoast Research
scfs_770.0,2023-04-03,Broughton Archipelago,3_3,Wicklow,50.7825,-126.708516666667,Salmon Coast Field Station / Raincoast Research
scfs_771.0,2023-04-10,Broughton Archipelago,3_3,Glacier,50.8486333333333,-126.3077,Salmon Coast Field Station / Raincoast Research
scfs_772.0,2023-04-10,Broughton Archipelago,3_3,Burdwood,50.7859,-126.502233333333,Salmon Coast Field Station / Raincoast Research
scfs_773.0,2023-04-10,Broughton Archipelago,3_3,Wicklow,50.78615,-126.6893,Salmon Coast Field Station / Raincoast Research
scfs_774.0,2023-04-18,Broughton Archipelago,3_3,Glacier,50.8472833333333,-126.30905,Salmon Coast Field Station / Raincoast Research
scfs_775.0,2023-04-17,Broughton Archipelago,3_3,Burdwood,50.786,-126.501266666667,Salmon Coast Field Station / Raincoast Research
scfs_776.0,2023-04-17,Broughton Archipelago,3_3,Wicklow,50.7866,-126.679283333333,Salmon Coast Field Station / Raincoast Research
scfs_777.0,2023-04-24,Broughton Archipelago,3_3,Glacier,50.8477,-126.303616666667,Salmon Coast Field Station / Raincoast Research
scfs_778.0,2023-04-24,Broughton Archipelago,3_3,Burdwood,50.7860166666667,-126.501933333333,Salmon Coast Field Station / Raincoast Research
scfs_779.0,2023-04-24,Broughton Archipelago,3_3,Wicklow,50.78785,-126.676683333333,Salmon Coast Field Station / Raincoast Research
scfs_780.0,2023-05-01,Broughton Archipelago,3_3,Glacier,50.8475333333333,-126.308683333333,Salmon Coast Field Station / Raincoast Research
scfs_781.0,2023-05-01,Broughton Archipelago,3_3,Burdwood,50.7861333333333,-126.501516666667,Salmon Coast Field Station / Raincoast Research
scfs_782.0,2023-05-01,Broughton Archipelago,3_3,Wicklow,50.7878,-126.67665,Salmon Coast Field Station / Raincoast Research
scfs_783.0,2023-05-07,Broughton Archipelago,3_3,Glacier,50.8470166666667,-126.3094,Salmon Coast Field Station / Raincoast Research
scfs_784.0,2023-05-07,Broughton Archipelago,3_3,Burdwood,50.7861666666667,-126.501466666667,Salmon Coast Field Station / Raincoast Research
scfs_785.0,2023-05-07,Broughton Archipelago,3_3,Wicklow,50.7877833333333,-126.676633333333,Salmon Coast Field Station / Raincoast Research
scfs_786.0,2023-05-15,Broughton Archipelago,3_3,Glacier,50.8473666666667,-126.309183333333,Salmon Coast Field Station / Raincoast Research
scfs_787.0,2023-05-15,Broughton Archipelago,3_3,Burdwood,50.7862,-126.50145,Salmon Coast Field Station / Raincoast Research
scfs_788.0,2023-05-14,Broughton Archipelago,3_3,Wicklow,50.78825,-126.67765,Salmon Coast Field Station / Raincoast Research
scfs_789.0,2023-05-21,Broughton Archipelago,3_3,Glacier,50.8476666666667,-126.308533333333,Salmon Coast Field Station / Raincoast Research
scfs_790.0,2023-05-21,Broughton Archipelago,3_3,Burdwood,50.7861166666667,-126.5019,Salmon Coast Field Station / Raincoast Research
scfs_791.0,2023-05-21,Broughton Archipelago,3_3,Wicklow,50.7878666666667,-126.676816666667,Salmon Coast Field Station / Raincoast Research
scfs_792.0,2023-05-30,Broughton Archipelago,3_3,Glacier,50.8477,-126.308583333333,Salmon Coast Field Station / Raincoast Research
scfs_793.0,2023-05-30,Broughton Archipelago,3_3,Burdwood,50.7866666666667,-126.502683333333,Salmon Coast Field Station / Raincoast Research
scfs_794.0,2023-05-30,Broughton Archipelago,3_3,Wicklow,50.7875666666667,-126.676816666667,Salmon Coast Field Station / Raincoast Research
scfs_795.0,2023-06-05,Broughton Archipelago,3_3,Glacier,50.8443833333333,-126.3032,Salmon Coast Field Station / Raincoast Research
scfs_796.0,2023-06-05,Broughton Archipelago,3_3,Burdwood,50.78565,-126.502533333333,Salmon Coast Field Station / Raincoast Research
scfs_797.0,2023-06-05,Broughton Archipelago,3_3,Wicklow,50.7867666666667,-126.679666666667,Salmon Coast Field Station / Raincoast Research
scfs_798.0,2023-06-12,Broughton Archipelago,3_3,Glacier,50.8433833333333,-126.30645,Salmon Coast Field Station / Raincoast Research
scfs_799.0,2023-06-12,Broughton Archipelago,3_3,Burdwood,50.78575,-126.502583333333,Salmon Coast Field Station / Raincoast Research
scfs_800.0,2023-06-12,Broughton Archipelago,3_3,Wicklow,50.7867166666667,-126.679566666667,Salmon Coast Field Station / Raincoast Research
scfs_801.0,2023-06-19,Broughton Archipelago,3_3,Glacier,50.8478333333333,-126.303916666667,Salmon Coast Field Station / Raincoast Research
scfs_802.0,2023-06-19,Broughton Archipelago,3_3,Burdwood,50.7861666666667,-126.503433333333,Salmon Coast Field Station / Raincoast Research
scfs_803.0,2023-06-19,Broughton Archipelago,3_3,Wicklow,50.7872166666667,-126.677783333333,Salmon Coast Field Station / Raincoast Research
scfs_804.0,2023-06-26,Broughton Archipelago,3_3,Glacier,50.8441166666667,-126.303,Salmon Coast Field Station / Raincoast Research
scfs_805.0,2023-06-26,Broughton Archipelago,3_3,Burdwood,50.78575,-126.503283333333,Salmon Coast Field Station / Raincoast Research
scfs_806.0,2023-06-26,Broughton Archipelago,3_3,Wicklow,50.7877333333333,-126.676616666667,Salmon Coast Field Station / Raincoast Research
scfs_807.0,2023-07-03,Broughton Archipelago,3_3,Glacier,50.84705,-126.30895,Salmon Coast Field Station / Raincoast Research
scfs_808.0,2023-07-03,Broughton Archipelago,3_3,Burdwood,50.7871666666667,-126.500233333333,Salmon Coast Field Station / Raincoast Research
scfs_809.0,2023-07-03,Broughton Archipelago,3_3,Wicklow,50.7866666666667,-126.679216666667,Salmon Coast Field Station / Raincoast Research
scfs_810.0,2023-07-11,Broughton Archipelago,3_3,Glacier,50.8471666666667,-126.309116666667,Salmon Coast Field Station / Raincoast Research
scfs_811.0,2023-07-11,Broughton Archipelago,3_3,Burdwood,50.7861333333333,-126.503166666667,Salmon Coast Field Station / Raincoast Research
scfs_812.0,2023-07-11,Broughton Archipelago,3_3,Wicklow,50.7880166666667,-126.678133333333,Salmon Coast Field Station / Raincoast Research
