event_id,sampledate,region,dfozone,sample_site,latitude,longitude,source,source_code
235,2009-05-05,Broughton Archipelago,3_3,Arthur Point,50.759998,-126.66,Fisheries and Oceans Canada,DFO
236,2009-05-07,Broughton Archipelago,3_3,Arthur Point,50.759998,-126.66,Fisheries and Oceans Canada,DFO
237,2009-06-01,Broughton Archipelago,3_3,Arthur Point,50.759998,-126.66,Fisheries and Oceans Canada,DFO
238,2009-06-25,Broughton Archipelago,3_3,Arthur Point,50.759998,-126.66,Fisheries and Oceans Canada,DFO
239,2010-04-04,Broughton Archipelago,3_3,Arthur Point,50.765,-126.6635,Broughton Archipelago Monitoring Plan,BAMP
240,2010-05-02,Broughton Archipelago,3_3,Arthur Point,50.76481666666667,-126.6631,Broughton Archipelago Monitoring Plan,BAMP
241,2010-05-30,Broughton Archipelago,3_3,Arthur Point,50.76485,-126.66331666666666,Broughton Archipelago Monitoring Plan,BAMP
242,2010-06-25,Broughton Archipelago,3_3,Arthur Point,50.76473333333333,-126.66265,Broughton Archipelago Monitoring Plan,BAMP
243,2011-03-30,Broughton Archipelago,3_3,Arthur Point,50.7644,-126.66218333333332,Broughton Archipelago Monitoring Plan,BAMP
244,2011-04-28,Broughton Archipelago,3_3,Arthur Point,50.764633333333336,-126.66186666666668,Broughton Archipelago Monitoring Plan,BAMP
245,2011-05-28,Broughton Archipelago,3_3,Arthur Point,50.7647,-126.662,Broughton Archipelago Monitoring Plan,BAMP
246,2011-06-23,Broughton Archipelago,3_3,Arthur Point,50.76455,-126.6626,Broughton Archipelago Monitoring Plan,BAMP
247,2012-04-26,Broughton Archipelago,3_3,Arthur Point,50.76473333333333,-126.66328333333334,Broughton Archipelago Monitoring Plan,BAMP
248,2012-05-31,Broughton Archipelago,3_3,Arthur Point,50.76481666666667,-126.62995,Broughton Archipelago Monitoring Plan,BAMP
249,2012-06-26,Broughton Archipelago,3_3,Arthur Point,50.76476666666667,-126.6624,Broughton Archipelago Monitoring Plan,BAMP
250,2016-04-18,Broughton Archipelago,3_3,Arthur Point,50.76668333333333,-126.66708333333334,Mainstream Biological Consulting,MBC
251,2016-05-19,Broughton Archipelago,3_3,Arthur Point,50.77061666666667,-126.67468333333332,Mainstream Biological Consulting,MBC
252,2017-04-07,Broughton Archipelago,3_3,Arthur Point,50.76843333333333,-126.66996666666668,Mainstream Biological Consulting,MBC
253,2017-05-16,Broughton Archipelago,3_3,Arthur Point,50.766533333333335,-126.6672,Mainstream Biological Consulting,MBC
254,2003-03-11,Broughton Archipelago,3_3,Axe Point,50.95417,-125.557,Fisheries and Oceans Canada,DFO
255,2004-05-30,Broughton Archipelago,3_3,Axe Point,50.9542,-125.557,Fisheries and Oceans Canada,DFO
256,2004-06-27,Broughton Archipelago,3_3,Axe Point,50.9542,-125.557,Fisheries and Oceans Canada,DFO
257,2004-07-20,Broughton Archipelago,3_3,Axe Point,50.9542,-125.557,Fisheries and Oceans Canada,DFO
258,2005-06-25,Broughton Archipelago,3_3,Axe Point,50.9542,-125.557,Fisheries and Oceans Canada,DFO
259,2005-07-20,Broughton Archipelago,3_3,Axe Point,50.9542,-125.557,Fisheries and Oceans Canada,DFO
260,2005-04-27,Broughton Archipelago,3_3,Axe Point,50.9542,-125.557,Fisheries and Oceans Canada,DFO
261,2005-05-28,Broughton Archipelago,3_3,Axe Point,50.9542,-125.557,Fisheries and Oceans Canada,DFO
262,2003-04-08,Broughton Archipelago,3_3,Baker Island,50.76168,-126.55737,Fisheries and Oceans Canada,DFO
263,2003-04-16,Broughton Archipelago,3_3,Baker Island,50.76075,-126.55263,Fisheries and Oceans Canada,DFO
264,2003-04-24,Broughton Archipelago,3_3,Baker Island,50.76177,-126.55738,Fisheries and Oceans Canada,DFO
265,2003-05-01,Broughton Archipelago,3_3,Baker Island,50.76168,-126.55737,Fisheries and Oceans Canada,DFO
266,2003-05-07,Broughton Archipelago,3_3,Baker Island,50.76168,-126.55737,Fisheries and Oceans Canada,DFO
267,2003-05-15,Broughton Archipelago,3_3,Baker Island,50.76168,-126.55737,Fisheries and Oceans Canada,DFO
268,2003-05-21,Broughton Archipelago,3_3,Baker Island,50.76168,-126.55737,Fisheries and Oceans Canada,DFO
269,2003-06-02,Broughton Archipelago,3_3,Baker Island,50.7617,-126.5574,Fisheries and Oceans Canada,DFO
270,2003-06-11,Broughton Archipelago,3_3,Baker Island,50.76205,-126.55208,Fisheries and Oceans Canada,DFO
271,2004-05-25,Broughton Archipelago,3_3,Baker Island,50.7617,-126.5574,Fisheries and Oceans Canada,DFO
272,2004-06-22,Broughton Archipelago,3_3,Baker Island,50.7617,-126.5574,Fisheries and Oceans Canada,DFO
273,2004-07-26,Broughton Archipelago,3_3,Baker Island,50.7617,-126.5574,Fisheries and Oceans Canada,DFO
274,2004-05-13,Broughton Archipelago,3_3,Baker Island,50.7617,-126.5574,Fisheries and Oceans Canada,DFO
275,2004-06-08,Broughton Archipelago,3_3,Baker Island,50.7617,-126.5574,Fisheries and Oceans Canada,DFO
276,2004-07-09,Broughton Archipelago,3_3,Baker Island,50.7617,-126.5574,Fisheries and Oceans Canada,DFO
277,2005-03-31,Broughton Archipelago,3_3,Baker Island,50.7617,-126.5574,Fisheries and Oceans Canada,DFO
278,2005-05-01,Broughton Archipelago,3_3,Baker Island,50.7617,-126.5574,Fisheries and Oceans Canada,DFO
279,2005-05-24,Broughton Archipelago,3_3,Baker Island,50.7617,-126.5574,Fisheries and Oceans Canada,DFO
280,2005-06-21,Broughton Archipelago,3_3,Baker Island,50.7625,-126.555,Fisheries and Oceans Canada,DFO
281,2005-07-23,Broughton Archipelago,3_3,Baker Island,50.7625,-126.555,Fisheries and Oceans Canada,DFO
282,2006-04-04,Broughton Archipelago,3_3,Baker Island,50.76202,-126.55644,Fisheries and Oceans Canada,DFO
284,2006-05-24,Broughton Archipelago,3_3,Baker Island,50.76202,-126.55644,Fisheries and Oceans Canada,DFO
285,2006-06-21,Broughton Archipelago,3_3,Baker Island,50.76202,-126.55644,Fisheries and Oceans Canada,DFO
286,2006-07-20,Broughton Archipelago,3_3,Baker Island,50.76202,-126.55644,Fisheries and Oceans Canada,DFO
287,2006-04-27,Broughton Archipelago,3_3,Baker Island,50.76202,-126.55644,Fisheries and Oceans Canada,DFO
288,2007-04-05,Broughton Archipelago,3_3,Baker Island,50.76202,-126.55644,Fisheries and Oceans Canada,DFO
289,2007-04-30,Broughton Archipelago,3_3,Baker Island,50.76202,-126.55644,Fisheries and Oceans Canada,DFO
290,2007-05-28,Broughton Archipelago,3_3,Baker Island,50.76202,-126.55644,Fisheries and Oceans Canada,DFO
291,2007-06-27,Broughton Archipelago,3_3,Baker Island,50.76202,-126.55644,Fisheries and Oceans Canada,DFO
292,2008-04-01,Broughton Archipelago,3_3,Baker Island,50.759998,-126.55,Fisheries and Oceans Canada,DFO
293,2008-05-23,Broughton Archipelago,3_3,Baker Island,50.759998,-126.55,Fisheries and Oceans Canada,DFO
294,2008-04-28,Broughton Archipelago,3_3,Baker Island,50.759998,-126.55,Fisheries and Oceans Canada,DFO
295,2009-05-07,Broughton Archipelago,3_3,Baker Island,50.759998,-126.55,Fisheries and Oceans Canada,DFO
296,2009-06-01,Broughton Archipelago,3_3,Baker Island,50.759998,-126.55,Fisheries and Oceans Canada,DFO
297,2009-06-25,Broughton Archipelago,3_3,Baker Island,50.759998,-126.55,Fisheries and Oceans Canada,DFO
298,2010-04-03,Broughton Archipelago,3_3,Baker Island,50.762166666666666,-126.55708333333334,Broughton Archipelago Monitoring Plan,BAMP
299,2010-05-02,Broughton Archipelago,3_3,Baker Island,50.76186666666667,-126.55683333333332,Broughton Archipelago Monitoring Plan,BAMP
300,2010-05-30,Broughton Archipelago,3_3,Baker Island,50.761966666666666,-126.55651666666668,Broughton Archipelago Monitoring Plan,BAMP
301,2010-06-26,Broughton Archipelago,3_3,Baker Island,50.762883333333335,-126.55531666666668,Broughton Archipelago Monitoring Plan,BAMP
302,2011-03-30,Broughton Archipelago,3_3,Baker Island,50.76193333333333,-126.55693333333332,Broughton Archipelago Monitoring Plan,BAMP
303,2011-04-28,Broughton Archipelago,3_3,Baker Island,50.7618,-126.55688333333332,Broughton Archipelago Monitoring Plan,BAMP
304,2011-05-28,Broughton Archipelago,3_3,Baker Island,50.76198333333333,-126.5568,Broughton Archipelago Monitoring Plan,BAMP
305,2011-06-23,Broughton Archipelago,3_3,Baker Island,50.76145,-126.55655,Broughton Archipelago Monitoring Plan,BAMP
306,2012-04-26,Broughton Archipelago,3_3,Baker Island,50.76185,-126.55671666666667,Broughton Archipelago Monitoring Plan,BAMP
307,2012-05-31,Broughton Archipelago,3_3,Baker Island,50.76195,-126.55685,Broughton Archipelago Monitoring Plan,BAMP
308,2012-06-26,Broughton Archipelago,3_3,Baker Island,50.76193333333333,-126.5568,Broughton Archipelago Monitoring Plan,BAMP
309,2015-06-17,Broughton Archipelago,3_3,Baker Island,50.761585,-126.55648,Marine Environmental Research Program,MERP
310,2016-04-18,Broughton Archipelago,3_3,Baker Island,50.7619,-126.55765,Mainstream Biological Consulting,MBC
311,2016-05-19,Broughton Archipelago,3_3,Baker Island,50.7616,-126.55713333333334,Mainstream Biological Consulting,MBC
312,2017-04-07,Broughton Archipelago,3_3,Baker Island,50.76175,-126.55718333333331,Mainstream Biological Consulting,MBC
313,2017-05-16,Broughton Archipelago,3_3,Baker Island,50.7619,-126.5575,Mainstream Biological Consulting,MBC
314,2003-05-15,Broughton Archipelago,3_3,Bamber Point,50.69042,-126.22597,Fisheries and Oceans Canada,DFO
315,2003-05-22,Broughton Archipelago,3_3,Bamber Point,50.69042,-126.22597,Fisheries and Oceans Canada,DFO
316,2003-05-29,Broughton Archipelago,3_3,Bamber Point,50.6904,-126.226,Fisheries and Oceans Canada,DFO
317,2003-06-04,Broughton Archipelago,3_3,Bamber Point,50.6904,-126.226,Fisheries and Oceans Canada,DFO
318,2003-03-26,Broughton Archipelago,3_3,Bamber Point,50.69042,-126.22597,Fisheries and Oceans Canada,DFO
319,2003-04-02,Broughton Archipelago,3_3,Bamber Point,50.69042,-126.22597,Fisheries and Oceans Canada,DFO
320,2003-04-09,Broughton Archipelago,3_3,Bamber Point,50.69042,-126.22597,Fisheries and Oceans Canada,DFO
321,2003-04-16,Broughton Archipelago,3_3,Bamber Point,50.69042,-126.22597,Fisheries and Oceans Canada,DFO
322,2003-04-24,Broughton Archipelago,3_3,Bamber Point,50.69042,-126.22597,Fisheries and Oceans Canada,DFO
323,2003-05-01,Broughton Archipelago,3_3,Bamber Point,50.69042,-126.22597,Fisheries and Oceans Canada,DFO
324,2003-05-08,Broughton Archipelago,3_3,Bamber Point,50.69042,-126.22597,Fisheries and Oceans Canada,DFO
325,2003-06-11,Broughton Archipelago,3_3,Bamber Point,50.6904,-126.226,Fisheries and Oceans Canada,DFO
326,2003-03-07,Broughton Archipelago,3_3,Bamber Point,50.6931,-126.22763,Fisheries and Oceans Canada,DFO
327,2003-03-14,Broughton Archipelago,3_3,Bamber Point,50.69313,-126.2277,Fisheries and Oceans Canada,DFO
328,2003-03-07,Broughton Archipelago,3_3,Bamber Point,50.69313,-126.2277,Fisheries and Oceans Canada,DFO
329,2004-06-26,Broughton Archipelago,3_3,Bamber Point,50.6931,-126.2277,Fisheries and Oceans Canada,DFO
330,2004-07-22,Broughton Archipelago,3_3,Bamber Point,50.6931,-126.2277,Fisheries and Oceans Canada,DFO
331,2004-05-15,Broughton Archipelago,3_3,Bamber Point,50.6931,-126.2277,Fisheries and Oceans Canada,DFO
332,2004-06-12,Broughton Archipelago,3_3,Bamber Point,50.6931,-126.2277,Fisheries and Oceans Canada,DFO
333,2004-07-11,Broughton Archipelago,3_3,Bamber Point,50.6931,-126.2277,Fisheries and Oceans Canada,DFO
334,2004-05-29,Broughton Archipelago,3_3,Bamber Point,50.6905,-126.226,Fisheries and Oceans Canada,DFO
335,2004-06-26,Broughton Archipelago,3_3,Bamber Point,50.6905,-126.226,Fisheries and Oceans Canada,DFO
336,2004-07-11,Broughton Archipelago,3_3,Bamber Point,50.6905,-126.226,Fisheries and Oceans Canada,DFO
337,2004-07-22,Broughton Archipelago,3_3,Bamber Point,50.6905,-126.226,Fisheries and Oceans Canada,DFO
338,2005-04-01,Broughton Archipelago,3_3,Bamber Point,50.6931,-126.2277,Fisheries and Oceans Canada,DFO
339,2005-04-28,Broughton Archipelago,3_3,Bamber Point,50.6931,-126.2277,Fisheries and Oceans Canada,DFO
340,2005-05-29,Broughton Archipelago,3_3,Bamber Point,50.6931,-126.2277,Fisheries and Oceans Canada,DFO
341,2005-06-26,Broughton Archipelago,3_3,Bamber Point,50.693,-126.228,Fisheries and Oceans Canada,DFO
342,2005-07-21,Broughton Archipelago,3_3,Bamber Point,50.6926,-126.228,Fisheries and Oceans Canada,DFO
343,2005-06-26,Broughton Archipelago,3_3,Bamber Point,50.6904,-126.226,Fisheries and Oceans Canada,DFO
344,2005-07-19,Broughton Archipelago,3_3,Bamber Point,50.6904,-126.226,Fisheries and Oceans Canada,DFO
345,2005-04-26,Broughton Archipelago,3_3,Bamber Point,50.6905,-126.226,Fisheries and Oceans Canada,DFO
346,2005-05-27,Broughton Archipelago,3_3,Bamber Point,50.6905,-126.226,Fisheries and Oceans Canada,DFO
347,2006-04-02,Broughton Archipelago,3_3,Bamber Point,50.69298,-126.22782,Fisheries and Oceans Canada,DFO
348,2006-05-03,Broughton Archipelago,3_3,Bamber Point,50.69298,-126.22782,Fisheries and Oceans Canada,DFO
349,2006-05-28,Broughton Archipelago,3_3,Bamber Point,50.69298,-126.22782,Fisheries and Oceans Canada,DFO
350,2006-06-28,Broughton Archipelago,3_3,Bamber Point,50.69298,-126.22782,Fisheries and Oceans Canada,DFO
351,2006-07-24,Broughton Archipelago,3_3,Bamber Point,50.69298,-126.22782,Fisheries and Oceans Canada,DFO
352,2006-05-03,Broughton Archipelago,3_3,Bamber Point,50.69045,-126.226,Fisheries and Oceans Canada,DFO
353,2006-05-28,Broughton Archipelago,3_3,Bamber Point,50.69045,-126.226,Fisheries and Oceans Canada,DFO
354,2006-06-28,Broughton Archipelago,3_3,Bamber Point,50.69045,-126.226,Fisheries and Oceans Canada,DFO
355,2006-07-24,Broughton Archipelago,3_3,Bamber Point,50.69045,-126.226,Fisheries and Oceans Canada,DFO
356,2007-04-01,Broughton Archipelago,3_3,Bamber Point,50.69298,-126.22782,Fisheries and Oceans Canada,DFO
357,2007-04-26,Broughton Archipelago,3_3,Bamber Point,50.69298,-126.22782,Fisheries and Oceans Canada,DFO
358,2007-05-24,Broughton Archipelago,3_3,Bamber Point,50.69298,-126.22782,Fisheries and Oceans Canada,DFO
359,2007-06-22,Broughton Archipelago,3_3,Bamber Point,50.69298,-126.22782,Fisheries and Oceans Canada,DFO
360,2007-04-01,Broughton Archipelago,3_3,Bamber Point,50.69045,-126.226,Fisheries and Oceans Canada,DFO
361,2007-04-26,Broughton Archipelago,3_3,Bamber Point,50.69045,-126.226,Fisheries and Oceans Canada,DFO
362,2007-05-24,Broughton Archipelago,3_3,Bamber Point,50.69045,-126.226,Fisheries and Oceans Canada,DFO
363,2007-06-22,Broughton Archipelago,3_3,Bamber Point,50.69045,-126.226,Fisheries and Oceans Canada,DFO
364,2008-03-29,Broughton Archipelago,3_3,Bamber Point,50.689999,-126.22,Fisheries and Oceans Canada,DFO
365,2008-04-26,Broughton Archipelago,3_3,Bamber Point,50.689999,-126.22,Fisheries and Oceans Canada,DFO
366,2008-05-27,Broughton Archipelago,3_3,Bamber Point,50.689999,-126.22,Fisheries and Oceans Canada,DFO
367,2008-06-22,Broughton Archipelago,3_3,Bamber Point,50.689999,-126.22,Fisheries and Oceans Canada,DFO
368,2008-03-29,Broughton Archipelago,3_3,Bamber Point,50.689999,-126.22,Fisheries and Oceans Canada,DFO
369,2008-04-26,Broughton Archipelago,3_3,Bamber Point,50.689999,-126.22,Fisheries and Oceans Canada,DFO
370,2008-05-27,Broughton Archipelago,3_3,Bamber Point,50.689999,-126.22,Fisheries and Oceans Canada,DFO
371,2008-06-22,Broughton Archipelago,3_3,Bamber Point,50.689999,-126.22,Fisheries and Oceans Canada,DFO
372,2009-03-27,Broughton Archipelago,3_3,Bamber Point,50.689999,-126.22,Fisheries and Oceans Canada,DFO
373,2009-05-01,Broughton Archipelago,3_3,Bamber Point,50.689999,-126.22,Fisheries and Oceans Canada,DFO
374,2009-05-29,Broughton Archipelago,3_3,Bamber Point,50.689999,-126.22,Fisheries and Oceans Canada,DFO
375,2009-06-28,Broughton Archipelago,3_3,Bamber Point,50.689999,-126.22,Fisheries and Oceans Canada,DFO
376,2009-03-27,Broughton Archipelago,3_3,Bamber Point,50.689999,-126.22,Fisheries and Oceans Canada,DFO
377,2009-05-01,Broughton Archipelago,3_3,Bamber Point,50.689999,-126.22,Fisheries and Oceans Canada,DFO
378,2009-05-29,Broughton Archipelago,3_3,Bamber Point,50.689999,-126.22,Fisheries and Oceans Canada,DFO
379,2009-06-28,Broughton Archipelago,3_3,Bamber Point,50.689999,-126.22,Fisheries and Oceans Canada,DFO
380,2010-04-01,Broughton Archipelago,3_3,Bamber Point,50.69298333333333,-126.22765,Broughton Archipelago Monitoring Plan,BAMP
381,2010-04-29,Broughton Archipelago,3_3,Bamber Point,50.69283333333333,-126.22738333333334,Broughton Archipelago Monitoring Plan,BAMP
382,2010-05-28,Broughton Archipelago,3_3,Bamber Point,50.69276666666666,-126.22808333333332,Broughton Archipelago Monitoring Plan,BAMP
383,2010-06-23,Broughton Archipelago,3_3,Bamber Point,50.6923,-126.2286,Broughton Archipelago Monitoring Plan,BAMP
384,2011-03-29,Broughton Archipelago,3_3,Bamber Point,50.69303333333333,-126.22755,Broughton Archipelago Monitoring Plan,BAMP
385,2011-04-27,Broughton Archipelago,3_3,Bamber Point,50.69303333333333,-126.22751666666667,Broughton Archipelago Monitoring Plan,BAMP
386,2011-05-26,Broughton Archipelago,3_3,Bamber Point,50.69265,-126.22833333333334,Broughton Archipelago Monitoring Plan,BAMP
387,2011-06-21,Broughton Archipelago,3_3,Bamber Point,50.69285,-126.22746666666669,Broughton Archipelago Monitoring Plan,BAMP
388,2012-04-24,Broughton Archipelago,3_3,Bamber Point,50.69305,-126.22741666666668,Broughton Archipelago Monitoring Plan,BAMP
389,2012-05-29,Broughton Archipelago,3_3,Bamber Point,50.69306666666667,-126.22753333333333,Broughton Archipelago Monitoring Plan,BAMP
390,2012-06-24,Broughton Archipelago,3_3,Bamber Point,50.69318333333333,-126.22746666666669,Broughton Archipelago Monitoring Plan,BAMP
391,2006-04-01,Broughton Archipelago,3_3,Bare Hill,50.66502,-126.6138,Fisheries and Oceans Canada,DFO
392,2006-05-04,Broughton Archipelago,3_3,Bare Hill,50.650002,-126.61,Fisheries and Oceans Canada,DFO
393,2006-05-31,Broughton Archipelago,3_3,Bare Hill,50.650002,-126.61,Fisheries and Oceans Canada,DFO
394,2006-06-29,Broughton Archipelago,3_3,Bare Hill,50.65833,-126.617,Fisheries and Oceans Canada,DFO
395,2006-07-26,Broughton Archipelago,3_3,Bare Hill,50.650002,-126.61,Fisheries and Oceans Canada,DFO
396,2007-04-05,Broughton Archipelago,3_3,Bare Hill,50.650002,-126.61,Fisheries and Oceans Canada,DFO
397,2007-04-24,Broughton Archipelago,3_3,Bare Hill,50.650002,-126.61,Fisheries and Oceans Canada,DFO
398,2007-06-19,Broughton Archipelago,3_3,Bare Hill,50.650002,-126.61,Fisheries and Oceans Canada,DFO
399,2008-03-26,Broughton Archipelago,3_3,Bare Hill,50.650002,-126.61,Fisheries and Oceans Canada,DFO
400,2008-04-23,Broughton Archipelago,3_3,Bare Hill,50.650002,-126.61,Fisheries and Oceans Canada,DFO
401,2008-05-28,Broughton Archipelago,3_3,Bare Hill,50.650002,-126.61,Fisheries and Oceans Canada,DFO
402,2008-06-19,Broughton Archipelago,3_3,Bare Hill,50.650002,-126.61,Fisheries and Oceans Canada,DFO
403,2009-03-26,Broughton Archipelago,3_3,Bare Hill,50.650002,-126.61,Fisheries and Oceans Canada,DFO
404,2009-04-28,Broughton Archipelago,3_3,Bare Hill,50.650002,-126.61,Fisheries and Oceans Canada,DFO
405,2009-05-26,Broughton Archipelago,3_3,Bare Hill,50.650002,-126.61,Fisheries and Oceans Canada,DFO
406,2009-07-01,Broughton Archipelago,3_3,Bare Hill,50.650002,-126.61,Fisheries and Oceans Canada,DFO
407,2012-04-23,Broughton Archipelago,3_3,Bare Hill,50.65391666666667,-126.58591666666666,Broughton Archipelago Monitoring Plan,BAMP
408,2012-05-28,Broughton Archipelago,3_3,Bare Hill,50.6491,-126.62066666666666,Broughton Archipelago Monitoring Plan,BAMP
409,2012-06-23,Broughton Archipelago,3_3,Bare Hill,50.64886666666666,-126.62098333333331,Broughton Archipelago Monitoring Plan,BAMP
410,2003-05-15,Broughton Archipelago,3_3,Batt Bluff,50.62912,-126.35253,Fisheries and Oceans Canada,DFO
411,2003-05-29,Broughton Archipelago,3_3,Batt Bluff,50.6289,-126.3529,Fisheries and Oceans Canada,DFO
412,2003-06-05,Broughton Archipelago,3_3,Batt Bluff,50.6289,-126.3529,Fisheries and Oceans Canada,DFO
413,2003-05-15,Broughton Archipelago,3_3,Batt Bluff,50.62797,-126.34435,Fisheries and Oceans Canada,DFO
414,2003-05-29,Broughton Archipelago,3_3,Batt Bluff,50.628,-126.3444,Fisheries and Oceans Canada,DFO
415,2003-06-05,Broughton Archipelago,3_3,Batt Bluff,50.628,-126.3444,Fisheries and Oceans Canada,DFO
416,2003-03-14,Broughton Archipelago,3_3,Batt Bluff,50.62912,-126.35253,Fisheries and Oceans Canada,DFO
417,2003-03-21,Broughton Archipelago,3_3,Batt Bluff,50.62887,-126.35292,Fisheries and Oceans Canada,DFO
418,2003-03-28,Broughton Archipelago,3_3,Batt Bluff,50.62968,-126.35262,Fisheries and Oceans Canada,DFO
419,2003-04-03,Broughton Archipelago,3_3,Batt Bluff,50.62912,-126.35253,Fisheries and Oceans Canada,DFO
420,2003-04-10,Broughton Archipelago,3_3,Batt Bluff,50.62973,-126.35327,Fisheries and Oceans Canada,DFO
